,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
12332,44.0,62.0,58.0,42.0,49.0,215403.0,44.0,57.0,62.0,49.0,58.0,42.0,45.0,44.0,41.0,54.0,44.0,57.0,62.0,49.0,58.0,42.0,45.0,44.0,41.0,54.0,44.0
12333,53.0,61.0,56.0,53.0,51.0,225387.0,53.0,62.0,61.0,51.0,56.0,53.0,57.0,52.0,57.0,62.0,53.0,62.0,61.0,51.0,56.0,53.0,57.0,52.0,57.0,62.0,52.0
12334,56.0,58.0,60.0,55.0,58.0,236395.0,56.0,62.0,58.0,58.0,60.0,55.0,60.0,51.0,57.0,62.0,56.0,62.0,58.0,58.0,60.0,55.0,60.0,51.0,57.0,62.0,51.0
12335,63.0,53.0,57.0,62.0,62.0,241003.0,63.0,57.0,53.0,62.0,57.0,62.0,64.0,60.0,63.0,58.0,63.0,57.0,53.0,62.0,57.0,62.0,64.0,60.0,63.0,58.0,60.0
12336,60.0,42.0,44.0,61.0,54.0,211565.0,60.0,46.0,42.0,54.0,44.0,61.0,59.0,62.0,60.0,47.0,60.0,46.0,42.0,54.0,44.0,61.0,59.0,62.0,60.0,47.0,62.0
12337,52.0,58.0,57.0,52.0,52.0,225389.0,52.0,62.0,58.0,52.0,57.0,52.0,57.0,49.0,55.0,62.0,52.0,62.0,58.0,52.0,57.0,52.0,57.0,49.0,55.0,62.0,49.0
12338,50.0,63.0,59.0,49.0,51.0,238701.0,50.0,62.0,63.0,51.0,59.0,49.0,54.0,48.0,52.0,62.0,50.0,62.0,63.0,51.0,59.0,49.0,54.0,48.0,52.0,62.0,48.0
12339,57.0,34.0,36.0,60.0,49.0,239981.0,57.0,37.0,34.0,49.0,36.0,60.0,55.0,62.0,57.0,38.0,57.0,37.0,34.0,49.0,36.0,60.0,55.0,62.0,57.0,38.0,62.0
12340,62.0,38.0,46.0,62.0,57.0,192365.0,62.0,46.0,38.0,57.0,46.0,62.0,63.0,59.0,63.0,50.0,62.0,46.0,38.0,57.0,46.0,62.0,63.0,59.0,63.0,50.0,59.0
12341,50.0,62.0,59.0,48.0,52.0,232558.0,50.0,60.0,62.0,52.0,59.0,48.0,52.0,45.0,49.0,59.0,50.0,60.0,62.0,52.0,59.0,48.0,52.0,45.0,49.0,59.0,45.0
12342,57.0,62.0,61.0,56.0,58.0,199535.0,57.0,62.0,62.0,58.0,61.0,56.0,59.0,54.0,58.0,62.0,57.0,62.0,62.0,58.0,61.0,56.0,59.0,54.0,58.0,62.0,54.0
12343,39.0,62.0,56.0,39.0,44.0,203375.0,39.0,56.0,62.0,44.0,56.0,39.0,43.0,41.0,39.0,53.0,39.0,56.0,62.0,44.0,56.0,39.0,43.0,41.0,39.0,53.0,41.0
12344,59.0,38.0,39.0,61.0,51.0,237679.0,59.0,39.0,38.0,51.0,39.0,61.0,56.0,62.0,59.0,40.0,59.0,39.0,38.0,51.0,39.0,61.0,56.0,62.0,59.0,40.0,62.0
12345,50.0,67.0,64.0,50.0,55.0,179055.0,50.0,62.0,67.0,55.0,64.0,50.0,49.0,53.0,48.0,60.0,50.0,62.0,67.0,55.0,64.0,50.0,49.0,53.0,48.0,60.0,53.0
12346,54.0,58.0,60.0,51.0,57.0,224624.0,54.0,62.0,58.0,57.0,60.0,51.0,59.0,46.0,55.0,63.0,54.0,62.0,58.0,57.0,60.0,51.0,59.0,46.0,55.0,63.0,46.0
12347,62.0,34.0,45.0,61.0,58.0,230768.0,62.0,44.0,34.0,58.0,45.0,61.0,63.0,56.0,63.0,48.0,62.0,44.0,34.0,58.0,45.0,61.0,63.0,56.0,63.0,48.0,56.0
12348,60.0,41.0,46.0,60.0,54.0,205937.0,60.0,46.0,41.0,54.0,46.0,60.0,62.0,57.0,63.0,49.0,60.0,46.0,41.0,54.0,46.0,60.0,62.0,57.0,63.0,49.0,57.0
12349,61.0,36.0,43.0,62.0,56.0,187761.0,61.0,43.0,36.0,56.0,43.0,62.0,62.0,62.0,62.0,46.0,61.0,43.0,36.0,56.0,43.0,62.0,62.0,62.0,62.0,46.0,62.0
12350,43.0,62.0,56.0,43.0,47.0,231538.0,43.0,60.0,62.0,47.0,56.0,43.0,47.0,44.0,45.0,58.0,43.0,60.0,62.0,47.0,56.0,43.0,47.0,44.0,45.0,58.0,44.0
12351,60.0,50.0,51.0,61.0,57.0,204915.0,60.0,52.0,50.0,57.0,51.0,61.0,60.0,62.0,61.0,52.0,60.0,52.0,50.0,57.0,51.0,61.0,60.0,62.0,61.0,52.0,62.0
12352,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,211827.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12353,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,233587.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12354,49.0,59.0,57.0,49.0,51.0,215412.0,49.0,62.0,59.0,51.0,57.0,49.0,55.0,48.0,52.0,61.0,49.0,62.0,59.0,51.0,57.0,49.0,55.0,48.0,52.0,61.0,48.0
12355,53.0,59.0,59.0,51.0,55.0,234100.0,53.0,62.0,59.0,55.0,59.0,51.0,56.0,48.0,55.0,62.0,53.0,62.0,59.0,55.0,59.0,51.0,56.0,48.0,55.0,62.0,48.0
12356,59.0,42.0,48.0,58.0,55.0,237428.0,59.0,49.0,42.0,55.0,48.0,58.0,62.0,56.0,60.0,52.0,59.0,49.0,42.0,55.0,48.0,58.0,62.0,56.0,60.0,52.0,56.0
12357,41.0,62.0,56.0,40.0,45.0,238964.0,41.0,58.0,62.0,45.0,56.0,40.0,42.0,42.0,40.0,55.0,41.0,58.0,62.0,45.0,56.0,40.0,42.0,42.0,40.0,55.0,42.0
12358,51.0,61.0,62.0,49.0,57.0,216181.0,51.0,59.0,61.0,57.0,62.0,49.0,52.0,48.0,49.0,59.0,51.0,59.0,61.0,57.0,62.0,49.0,52.0,48.0,49.0,59.0,48.0
12359,56.0,64.0,62.0,53.0,58.0,216182.0,56.0,58.0,64.0,58.0,62.0,53.0,53.0,51.0,53.0,57.0,56.0,58.0,64.0,58.0,62.0,53.0,53.0,51.0,53.0,57.0,51.0
12360,43.0,62.0,58.0,43.0,48.0,230774.0,43.0,60.0,62.0,48.0,58.0,43.0,46.0,45.0,43.0,57.0,43.0,60.0,62.0,48.0,58.0,43.0,46.0,45.0,43.0,57.0,45.0
12361,48.0,62.0,59.0,46.0,51.0,239990.0,48.0,59.0,62.0,51.0,59.0,46.0,50.0,48.0,48.0,58.0,48.0,59.0,62.0,51.0,59.0,46.0,50.0,48.0,48.0,58.0,48.0
12362,62.0,47.0,51.0,62.0,58.0,241014.0,62.0,50.0,47.0,58.0,51.0,62.0,61.0,58.0,62.0,52.0,62.0,50.0,47.0,58.0,51.0,62.0,61.0,58.0,62.0,52.0,58.0
12363,60.0,43.0,49.0,62.0,56.0,176246.0,60.0,52.0,43.0,56.0,49.0,62.0,62.0,58.0,63.0,55.0,60.0,52.0,43.0,56.0,49.0,62.0,62.0,58.0,63.0,55.0,58.0
12364,61.0,59.0,62.0,61.0,62.0,233079.0,61.0,59.0,59.0,62.0,62.0,61.0,60.0,59.0,59.0,60.0,61.0,59.0,59.0,62.0,62.0,61.0,60.0,59.0,59.0,60.0,59.0
12365,65.0,42.0,49.0,64.0,61.0,234615.0,65.0,47.0,42.0,61.0,49.0,64.0,64.0,62.0,64.0,50.0,65.0,47.0,42.0,61.0,49.0,64.0,64.0,62.0,64.0,50.0,62.0
12366,56.0,61.0,60.0,54.0,57.0,169591.0,56.0,62.0,61.0,57.0,60.0,54.0,58.0,53.0,56.0,62.0,56.0,62.0,61.0,57.0,60.0,54.0,58.0,53.0,56.0,62.0,53.0
12367,47.0,62.0,59.0,46.0,52.0,181879.0,47.0,58.0,62.0,52.0,59.0,46.0,48.0,48.0,46.0,56.0,47.0,58.0,62.0,52.0,59.0,46.0,48.0,48.0,46.0,56.0,48.0
12368,57.0,43.0,44.0,59.0,52.0,200312.0,57.0,44.0,43.0,52.0,44.0,59.0,57.0,62.0,57.0,45.0,57.0,44.0,43.0,52.0,44.0,59.0,57.0,62.0,57.0,45.0,62.0
12369,54.0,65.0,62.0,52.0,56.0,204152.0,54.0,63.0,65.0,56.0,62.0,52.0,55.0,52.0,54.0,62.0,54.0,63.0,65.0,56.0,62.0,52.0,55.0,52.0,54.0,62.0,52.0
12370,57.0,43.0,45.0,60.0,52.0,201337.0,57.0,44.0,43.0,52.0,45.0,60.0,55.0,62.0,56.0,45.0,57.0,44.0,43.0,52.0,45.0,60.0,55.0,62.0,56.0,45.0,62.0
12371,37.0,62.0,53.0,38.0,40.0,227705.0,37.0,56.0,62.0,40.0,53.0,38.0,40.0,40.0,38.0,53.0,37.0,56.0,62.0,40.0,53.0,38.0,40.0,40.0,38.0,53.0,40.0
12372,53.0,43.0,41.0,57.0,49.0,236409.0,53.0,39.0,43.0,49.0,41.0,57.0,51.0,62.0,52.0,40.0,53.0,39.0,43.0,49.0,41.0,57.0,51.0,62.0,52.0,40.0,62.0
12373,55.0,62.0,61.0,55.0,59.0,188025.0,55.0,58.0,62.0,59.0,61.0,55.0,54.0,57.0,53.0,58.0,55.0,58.0,62.0,59.0,61.0,55.0,54.0,57.0,53.0,58.0,57.0
12374,52.0,42.0,41.0,56.0,48.0,200826.0,52.0,38.0,42.0,48.0,41.0,56.0,51.0,62.0,51.0,38.0,52.0,38.0,42.0,48.0,41.0,56.0,51.0,62.0,51.0,38.0,62.0
12375,61.0,37.0,44.0,61.0,56.0,204154.0,61.0,44.0,37.0,56.0,44.0,61.0,62.0,57.0,62.0,47.0,61.0,44.0,37.0,56.0,44.0,61.0,62.0,57.0,62.0,47.0,57.0
12376,49.0,61.0,58.0,49.0,52.0,211322.0,49.0,62.0,61.0,52.0,58.0,49.0,53.0,49.0,51.0,61.0,49.0,62.0,61.0,52.0,58.0,49.0,53.0,49.0,51.0,61.0,49.0
12377,61.0,52.0,59.0,59.0,62.0,233083.0,61.0,55.0,52.0,62.0,59.0,59.0,61.0,56.0,60.0,58.0,61.0,55.0,52.0,62.0,59.0,59.0,61.0,56.0,60.0,58.0,56.0
12378,57.0,43.0,42.0,60.0,51.0,174203.0,57.0,41.0,43.0,51.0,42.0,60.0,55.0,62.0,58.0,43.0,57.0,41.0,43.0,51.0,42.0,60.0,55.0,62.0,58.0,43.0,62.0
12379,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,209276.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12380,54.0,58.0,58.0,53.0,55.0,233084.0,54.0,62.0,58.0,55.0,58.0,53.0,58.0,50.0,56.0,62.0,54.0,62.0,58.0,55.0,58.0,53.0,58.0,50.0,56.0,62.0,50.0
12381,60.0,58.0,59.0,59.0,59.0,236668.0,60.0,62.0,58.0,59.0,59.0,59.0,61.0,56.0,61.0,63.0,60.0,62.0,58.0,59.0,59.0,59.0,61.0,56.0,61.0,63.0,56.0
12382,41.0,62.0,59.0,41.0,48.0,209277.0,41.0,58.0,62.0,48.0,59.0,41.0,44.0,44.0,41.0,56.0,41.0,58.0,62.0,48.0,59.0,41.0,44.0,44.0,41.0,56.0,44.0
12383,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,225149.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12384,43.0,62.0,57.0,42.0,47.0,237181.0,43.0,60.0,62.0,47.0,57.0,42.0,47.0,43.0,44.0,58.0,43.0,60.0,62.0,47.0,57.0,42.0,47.0,43.0,44.0,58.0,43.0
12385,38.0,62.0,55.0,39.0,43.0,239485.0,38.0,56.0,62.0,43.0,55.0,39.0,40.0,41.0,38.0,53.0,38.0,56.0,62.0,43.0,55.0,39.0,40.0,41.0,38.0,53.0,41.0
12386,60.0,41.0,42.0,63.0,51.0,222078.0,60.0,45.0,41.0,51.0,42.0,63.0,61.0,62.0,63.0,47.0,60.0,45.0,41.0,51.0,42.0,63.0,61.0,62.0,63.0,47.0,62.0
12387,62.0,53.0,55.0,63.0,59.0,230270.0,62.0,54.0,53.0,59.0,55.0,63.0,61.0,62.0,61.0,55.0,62.0,54.0,53.0,59.0,55.0,63.0,61.0,62.0,61.0,55.0,62.0
12388,37.0,62.0,51.0,38.0,39.0,232574.0,37.0,55.0,62.0,39.0,51.0,38.0,39.0,41.0,38.0,51.0,37.0,55.0,62.0,39.0,51.0,38.0,39.0,41.0,38.0,51.0,41.0
12389,56.0,35.0,39.0,59.0,50.0,220031.0,56.0,40.0,35.0,50.0,39.0,59.0,55.0,62.0,56.0,41.0,56.0,40.0,35.0,50.0,39.0,59.0,55.0,62.0,56.0,41.0,62.0
12390,60.0,35.0,40.0,61.0,53.0,224127.0,60.0,41.0,35.0,53.0,40.0,61.0,61.0,62.0,62.0,43.0,60.0,41.0,35.0,53.0,40.0,61.0,61.0,62.0,62.0,43.0,62.0
12391,40.0,62.0,56.0,40.0,45.0,236415.0,40.0,57.0,62.0,45.0,56.0,40.0,41.0,44.0,39.0,54.0,40.0,57.0,62.0,45.0,56.0,40.0,41.0,44.0,39.0,54.0,44.0
12392,52.0,59.0,59.0,52.0,53.0,206208.0,52.0,62.0,59.0,53.0,59.0,52.0,56.0,50.0,54.0,63.0,52.0,62.0,59.0,53.0,59.0,52.0,56.0,50.0,54.0,63.0,50.0
12393,59.0,45.0,45.0,61.0,53.0,213120.0,59.0,44.0,45.0,53.0,45.0,61.0,57.0,62.0,59.0,45.0,59.0,44.0,45.0,53.0,45.0,61.0,57.0,62.0,59.0,45.0,62.0
12394,44.0,62.0,60.0,43.0,51.0,155264.0,44.0,54.0,62.0,51.0,60.0,43.0,43.0,48.0,41.0,52.0,44.0,54.0,62.0,51.0,60.0,43.0,43.0,48.0,41.0,52.0,48.0
12395,55.0,41.0,41.0,59.0,50.0,232064.0,55.0,39.0,41.0,50.0,41.0,59.0,52.0,62.0,55.0,40.0,55.0,39.0,41.0,50.0,41.0,59.0,52.0,62.0,55.0,40.0,62.0
12396,61.0,51.0,54.0,60.0,59.0,232832.0,61.0,56.0,51.0,59.0,54.0,60.0,62.0,58.0,62.0,57.0,61.0,56.0,51.0,59.0,54.0,60.0,62.0,58.0,62.0,57.0,58.0
12397,64.0,53.0,57.0,63.0,62.0,180352.0,64.0,57.0,53.0,62.0,57.0,63.0,64.0,61.0,64.0,59.0,64.0,57.0,53.0,62.0,57.0,63.0,64.0,61.0,64.0,59.0,61.0
12398,57.0,35.0,37.0,60.0,49.0,213377.0,57.0,40.0,35.0,49.0,37.0,60.0,58.0,62.0,59.0,42.0,57.0,40.0,35.0,49.0,37.0,60.0,58.0,62.0,59.0,42.0,62.0
12399,53.0,61.0,56.0,53.0,50.0,224129.0,53.0,62.0,61.0,50.0,56.0,53.0,57.0,51.0,57.0,61.0,53.0,62.0,61.0,50.0,56.0,53.0,57.0,51.0,57.0,61.0,51.0
12400,54.0,57.0,59.0,53.0,56.0,232577.0,54.0,62.0,57.0,56.0,59.0,53.0,60.0,48.0,57.0,64.0,54.0,62.0,57.0,56.0,59.0,53.0,60.0,48.0,57.0,64.0,48.0
12401,63.0,35.0,40.0,64.0,55.0,233089.0,63.0,41.0,35.0,55.0,40.0,64.0,64.0,62.0,66.0,44.0,63.0,41.0,35.0,55.0,40.0,64.0,64.0,62.0,66.0,44.0,62.0
12402,50.0,59.0,56.0,50.0,50.0,240257.0,50.0,62.0,59.0,50.0,56.0,50.0,56.0,48.0,54.0,62.0,50.0,62.0,59.0,50.0,56.0,50.0,56.0,48.0,54.0,62.0,48.0
12403,60.0,60.0,62.0,59.0,62.0,183681.0,60.0,60.0,60.0,62.0,62.0,59.0,60.0,58.0,59.0,61.0,60.0,60.0,60.0,62.0,62.0,59.0,60.0,58.0,59.0,61.0,58.0
12404,61.0,55.0,59.0,60.0,62.0,214658.0,61.0,56.0,55.0,62.0,59.0,60.0,61.0,59.0,60.0,58.0,61.0,56.0,55.0,62.0,59.0,60.0,61.0,59.0,60.0,58.0,59.0
12405,59.0,33.0,40.0,61.0,53.0,221570.0,59.0,40.0,33.0,53.0,40.0,61.0,60.0,62.0,61.0,43.0,59.0,40.0,33.0,53.0,40.0,61.0,60.0,62.0,61.0,43.0,62.0
12406,56.0,43.0,43.0,59.0,51.0,170114.0,56.0,42.0,43.0,51.0,43.0,59.0,55.0,62.0,56.0,43.0,56.0,42.0,43.0,51.0,43.0,59.0,55.0,62.0,56.0,43.0,62.0
12407,62.0,48.0,53.0,61.0,60.0,237698.0,62.0,53.0,48.0,60.0,53.0,61.0,63.0,59.0,62.0,55.0,62.0,53.0,48.0,60.0,53.0,61.0,63.0,59.0,62.0,55.0,59.0
12408,50.0,62.0,58.0,48.0,53.0,191874.0,50.0,59.0,62.0,53.0,58.0,48.0,50.0,50.0,49.0,57.0,50.0,59.0,62.0,53.0,58.0,48.0,50.0,50.0,49.0,57.0,50.0
12409,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,234371.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12410,60.0,46.0,50.0,61.0,56.0,237699.0,60.0,49.0,46.0,56.0,50.0,61.0,61.0,62.0,61.0,50.0,60.0,49.0,46.0,56.0,50.0,61.0,61.0,62.0,61.0,50.0,62.0
12411,46.0,62.0,59.0,45.0,50.0,204164.0,46.0,59.0,62.0,50.0,59.0,45.0,50.0,46.0,48.0,59.0,46.0,59.0,62.0,50.0,59.0,45.0,50.0,46.0,48.0,59.0,46.0
12412,62.0,60.0,60.0,60.0,60.0,214660.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,56.0,63.0,63.0,62.0,62.0,60.0,60.0,60.0,60.0,63.0,56.0,63.0,63.0,56.0
12413,57.0,38.0,38.0,61.0,49.0,232068.0,57.0,40.0,38.0,49.0,38.0,61.0,58.0,62.0,60.0,42.0,57.0,40.0,38.0,49.0,38.0,61.0,58.0,62.0,60.0,42.0,62.0
12414,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,169604.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12415,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,235652.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12416,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,241028.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12417,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,201094.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12418,64.0,54.0,57.0,64.0,62.0,209798.0,64.0,57.0,54.0,62.0,57.0,64.0,63.0,61.0,64.0,58.0,64.0,57.0,54.0,62.0,57.0,64.0,63.0,61.0,64.0,58.0,61.0
12419,57.0,62.0,62.0,56.0,59.0,187782.0,57.0,62.0,62.0,59.0,62.0,56.0,58.0,54.0,56.0,62.0,57.0,62.0,62.0,59.0,62.0,56.0,58.0,54.0,56.0,62.0,54.0
12420,57.0,61.0,61.0,58.0,58.0,190598.0,57.0,62.0,61.0,58.0,61.0,58.0,60.0,57.0,59.0,63.0,57.0,62.0,61.0,58.0,61.0,58.0,60.0,57.0,59.0,63.0,57.0
12421,63.0,48.0,56.0,61.0,62.0,221831.0,63.0,52.0,48.0,62.0,56.0,61.0,61.0,57.0,61.0,54.0,63.0,52.0,48.0,62.0,56.0,61.0,61.0,57.0,61.0,54.0,57.0
12422,58.0,62.0,61.0,58.0,59.0,237959.0,58.0,62.0,62.0,59.0,61.0,58.0,61.0,58.0,59.0,62.0,58.0,62.0,62.0,59.0,61.0,58.0,61.0,58.0,59.0,62.0,58.0
12423,60.0,53.0,57.0,59.0,60.0,240007.0,60.0,57.0,53.0,60.0,57.0,59.0,62.0,56.0,60.0,59.0,60.0,57.0,53.0,60.0,57.0,59.0,62.0,56.0,60.0,59.0,56.0
12424,55.0,60.0,61.0,53.0,58.0,226440.0,55.0,62.0,60.0,58.0,61.0,53.0,58.0,48.0,55.0,62.0,55.0,62.0,60.0,58.0,61.0,53.0,58.0,48.0,55.0,62.0,48.0
12425,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,201353.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12426,50.0,62.0,61.0,48.0,55.0,203145.0,50.0,60.0,62.0,55.0,61.0,48.0,52.0,49.0,48.0,59.0,50.0,60.0,62.0,55.0,61.0,48.0,52.0,49.0,48.0,59.0,49.0
12427,60.0,61.0,61.0,61.0,60.0,236937.0,60.0,62.0,61.0,60.0,61.0,61.0,62.0,61.0,61.0,63.0,60.0,62.0,61.0,60.0,61.0,61.0,62.0,61.0,61.0,63.0,61.0
12428,57.0,60.0,62.0,55.0,58.0,204426.0,57.0,58.0,60.0,58.0,62.0,55.0,56.0,52.0,55.0,59.0,57.0,58.0,60.0,58.0,62.0,55.0,56.0,52.0,55.0,59.0,52.0
12429,60.0,41.0,45.0,60.0,53.0,212106.0,60.0,48.0,41.0,53.0,45.0,60.0,62.0,59.0,63.0,50.0,60.0,48.0,41.0,53.0,45.0,60.0,62.0,59.0,63.0,50.0,59.0
12430,59.0,39.0,43.0,61.0,53.0,184714.0,59.0,44.0,39.0,53.0,43.0,61.0,60.0,62.0,60.0,46.0,59.0,44.0,39.0,53.0,43.0,61.0,60.0,62.0,60.0,46.0,62.0
12431,57.0,61.0,59.0,58.0,56.0,231307.0,57.0,62.0,61.0,56.0,59.0,58.0,59.0,58.0,59.0,62.0,57.0,62.0,61.0,56.0,59.0,58.0,59.0,58.0,59.0,62.0,58.0
12432,62.0,46.0,51.0,61.0,59.0,232843.0,62.0,51.0,46.0,59.0,51.0,61.0,62.0,57.0,62.0,53.0,62.0,51.0,46.0,59.0,51.0,61.0,62.0,57.0,62.0,53.0,57.0
12433,62.0,56.0,61.0,61.0,62.0,236171.0,62.0,58.0,56.0,62.0,61.0,61.0,62.0,59.0,61.0,60.0,62.0,58.0,56.0,62.0,61.0,61.0,62.0,59.0,61.0,60.0,59.0
12434,38.0,62.0,54.0,38.0,43.0,238475.0,38.0,56.0,62.0,43.0,54.0,38.0,40.0,41.0,38.0,54.0,38.0,56.0,62.0,43.0,54.0,38.0,40.0,41.0,38.0,54.0,41.0
12435,59.0,37.0,40.0,61.0,53.0,213900.0,59.0,41.0,37.0,53.0,40.0,61.0,59.0,62.0,60.0,43.0,59.0,41.0,37.0,53.0,40.0,61.0,59.0,62.0,60.0,43.0,62.0
12436,62.0,47.0,55.0,60.0,61.0,237452.0,62.0,54.0,47.0,61.0,55.0,60.0,63.0,57.0,61.0,56.0,62.0,54.0,47.0,61.0,55.0,60.0,63.0,57.0,61.0,56.0,57.0
12437,42.0,62.0,55.0,42.0,45.0,238476.0,42.0,55.0,62.0,45.0,55.0,42.0,45.0,44.0,43.0,53.0,42.0,55.0,62.0,45.0,55.0,42.0,45.0,44.0,43.0,53.0,44.0
12438,61.0,49.0,53.0,61.0,57.0,193932.0,61.0,54.0,49.0,57.0,53.0,61.0,62.0,58.0,62.0,56.0,61.0,54.0,49.0,57.0,53.0,61.0,62.0,58.0,62.0,56.0,58.0
12439,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,209805.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12440,58.0,61.0,62.0,57.0,60.0,210317.0,58.0,62.0,61.0,60.0,62.0,57.0,60.0,55.0,58.0,63.0,58.0,62.0,61.0,60.0,62.0,57.0,60.0,55.0,58.0,63.0,55.0
12441,38.0,62.0,56.0,38.0,44.0,213901.0,38.0,56.0,62.0,44.0,56.0,38.0,41.0,41.0,38.0,54.0,38.0,56.0,62.0,44.0,56.0,38.0,41.0,41.0,38.0,54.0,41.0
12442,48.0,62.0,56.0,48.0,49.0,215437.0,48.0,62.0,62.0,49.0,56.0,48.0,53.0,46.0,51.0,61.0,48.0,62.0,62.0,49.0,56.0,48.0,53.0,46.0,51.0,61.0,46.0
12443,59.25175526579739,55.55046389167502,56.86528335005015,59.03002758274825,58.50683299899699,215693.0,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,59.25175526579739,56.979689067201605,55.55046389167502,58.50683299899699,56.86528335005015,59.03002758274825,60.05773570712137,58.20404964894684,59.35926529588766,57.69872116349047,58.20404964894684
12444,45.0,62.0,59.0,45.0,51.0,231821.0,45.0,54.0,62.0,51.0,59.0,45.0,44.0,47.0,42.0,53.0,45.0,54.0,62.0,51.0,59.0,45.0,44.0,47.0,42.0,53.0,47.0
